geo_type,region,transportation_type,alternative_name,sub-region,country,date,count
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-21,131.79
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-22,137.77
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-23,103.72
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-24,108.33
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-25,105.45
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-26,108.02
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-27,113.87
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-28,143.71
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-29,141.76
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-01,109.46
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-02,106.71
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-03,113.26
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-04,116.47
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-05,119.53
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-06,148.53
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-07,148.57
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-08,106.34
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-09,101.32
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-10,111.65
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-11,119.82
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-12,112.74
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-13,130.89
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-14,107.05
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-15,77.66
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-16,85.63
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-17,85
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-18,79.97
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-19,81.59
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-20,85.22
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-21,72.53
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-22,51.53
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-23,71.51
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-24,55.36
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-25,60.11
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-26,66.27
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-27,72.85
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-28,65.51
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-29,53.62
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-30,64.51
county,Leavenworth County,driving,NA,Kansas,United States,2020-03-31,66.97
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-01,69.84
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-02,64.93
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-03,66.12
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-04,67.7
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-05,57.65
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-06,66.05
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-07,72.13
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-08,76.27
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-09,76.13
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-10,80.63
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-11,68.81
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-12,45.69
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-13,72.56
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-14,73.3
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-15,81.48
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-16,77.01
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-17,86
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-18,90.04
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-19,71.78
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-20,81.38
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-21,89.32
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-22,81.39
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-23,90.74
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-24,91.71
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-25,95.92
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-26,78.27
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-27,88.07
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-28,90.75
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-29,94.33
county,Leavenworth County,driving,NA,Kansas,United States,2020-04-30,102.55
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-01,118.68
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-02,109.17
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-03,86.08
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-04,90.84
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-05,108.55
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-06,112.31
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-07,99.33
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-08,121.83
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-09,117.14
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-10,89.21
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-11,NA
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-12,NA
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-13,112.46
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-14,114.31
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-15,134.81
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-16,125.47
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-17,123.12
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-18,125.85
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-19,129.77
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-20,134.98
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-21,140.12
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-22,148.52
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-23,143.51
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-24,113.09
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-25,107.28
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-26,129.34
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-27,156.81
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-28,135.47
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-29,157.53
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-30,147
county,Leavenworth County,driving,NA,Kansas,United States,2020-05-31,119.08
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-01,136.85
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-02,139.64
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-03,149.3
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-04,152.31
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-05,170.95
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-06,161.52
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-07,125.99
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-08,142.68
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-09,144.59
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-10,153.9
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-11,160.32
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-12,180.28
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-13,169.37
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-14,133.93
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-15,153.85
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-16,148.84
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-17,154.92
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-18,163.08
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-19,179.07
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-20,164.82
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-21,116.67
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-22,147.54
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-23,153.82
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-24,148.37
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-25,169.75
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-26,189.77
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-27,177.98
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-28,141.75
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-29,152.36
county,Leavenworth County,driving,NA,Kansas,United States,2020-06-30,152.73
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-01,156.97
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-02,175.93
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-03,162.75
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-04,122.17
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-05,128.24
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-06,156.97
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-07,153.53
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-08,157.07
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-09,158.27
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-10,185.37
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-11,171.85
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-12,130.64
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-13,148.72
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-14,152.35
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-15,154.08
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-16,159.12
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-17,184.51
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-18,180.86
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-19,134.15
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-20,148.11
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-21,153.21
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-22,156.9
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-23,159.98
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-24,184.16
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-25,177.27
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-26,140.27
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-27,146.37
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-28,155.02
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-29,152
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-30,157.24
county,Leavenworth County,driving,NA,Kansas,United States,2020-07-31,191.38
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-01,193.93
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-02,143.27
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-03,168.95
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-04,158.84
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-05,164.37
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-06,173.1
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-07,193.55
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-08,184.49
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-09,145.62
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-10,157.87
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-11,159.19
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-12,160.22
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-13,168.06
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-14,190.46
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-15,185.26
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-16,144.63
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-17,149.79
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-18,149.38
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-19,154.69
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-20,163.75
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-21,186.28
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-22,178.52
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-23,136.35
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-24,148.04
county,Leavenworth County,driving,NA,Kansas,United States,2020-08-25,149.5
